stop_date,stop_time,driver_gender,driver_age,driver_race,violation,search_conducted,stop_outcome,is_arrested,stop_duration,drugs_related_stop
4212012,0.999305556,0,49,5,1,0,6,0,15,0
4222012,0.040277778,1,19,5,6,0,3,0,15,0
4222012,0.053472222,0,34,5,6,0,3,0,15,0
4222012,0.100694444,1,33,5,6,0,3,0,15,0
4222012,0.102777778,0,35,5,6,0,3,0,15,0
4222012,0.114583333,1,37,2,2,0,3,0,15,0
4222012,0.1375,0,0,0,0,0,0,0,0,0
4222012,0.296527778,1,21,5,6,0,3,0,15,0
4222012,0.310416667,1,23,3,2,0,1,1,45,0
4222012,0.327083333,1,29,5,1,0,3,0,15,0
4222012,0.372222222,1,32,5,2,0,6,0,15,0
4222012,0.377083333,0,36,5,1,0,6,0,15,0
4222012,0.380555556,1,21,5,1,0,3,0,15,0
4222012,0.409722222,1,19,5,2,0,3,0,15,0
4222012,0.422222222,1,24,5,6,1,1,1,15,0
4222012,0.423611111,1,52,5,6,0,3,0,15,0
4222012,0.450694444,0,32,5,6,0,3,0,15,0
4222012,0.472222222,1,30,4,1,0,3,0,15,0
4222012,0.475,1,24,5,1,0,3,0,15,0
4222012,0.484027778,1,24,3,2,0,3,0,15,0
4222012,0.491666667,1,55,5,6,0,6,0,15,0
4222012,0.547916667,1,47,1,6,0,3,0,15,0
4222012,0.681944444,1,55,2,2,0,3,0,15,0
4222012,0.691666667,1,20,3,4,1,3,0,15,0
4222012,0.852083333,1,29,3,3,0,5,0,30,0
4222012,0.859027778,1,22,5,6,0,3,0,30,0
4222012,0.892361111,1,71,5,2,0,3,0,15,0
4222012,0.945138889,1,26,5,2,0,3,0,15,0
4232012,0.023611111,1,28,3,1,0,3,0,15,0
4232012,0.276388889,1,28,5,6,0,3,0,15,0
4232012,0.290972222,1,68,5,1,0,6,0,30,0
4232012,0.344444444,0,54,5,6,0,3,0,15,0
4232012,0.413888889,0,0,0,0,0,0,0,0,0
4232012,0.427083333,1,50,5,1,0,3,0,30,0
4232012,0.447916667,0,25,5,1,0,3,0,15,0
4232012,0.524305556,1,38,2,1,0,3,0,15,0
4232012,0.578472222,1,53,5,6,0,3,0,15,0
4232012,0.585416667,1,19,5,1,0,3,0,15,0
4232012,0.5875,1,23,5,2,0,3,0,15,0
4232012,0.640277778,1,35,2,6,0,3,0,15,0
4232012,0.645138889,0,26,5,2,0,1,1,15,0
4232012,0.647916667,1,20,5,2,1,6,0,30,0
4232012,0.665972222,1,37,5,2,1,3,0,30,0
4232012,0.666666667,1,23,2,2,0,3,0,15,0
4232012,0.684027778,0,41,5,6,0,3,0,30,0
4232012,0.688194444,0,0,0,0,0,0,0,0,0
4232012,0.716666667,0,49,5,2,0,3,0,30,0
4232012,0.759722222,1,42,3,2,0,3,0,15,0
4232012,0.785416667,1,25,5,6,1,3,0,15,0
4232012,0.813194444,0,24,2,1,0,3,0,15,0
4232012,0.817361111,0,48,5,6,0,3,0,15,0
4232012,0.841666667,0,23,5,6,0,3,0,15,0
4232012,0.984027778,0,58,5,6,0,3,0,15,0
4232012,0.998611111,0,23,5,1,0,4,0,15,0
4242012,0.00625,0,19,5,6,0,3,0,30,0
4242012,0.009722222,1,64,5,6,0,3,0,15,0
4242012,0.094444444,0,25,5,6,0,3,0,15,0
4242012,0.277777778,1,56,2,2,0,3,0,15,0
4242012,0.279861111,0,35,5,1,0,6,0,15,0
4242012,0.305555556,1,27,5,2,0,3,0,15,0
4242012,0.30625,0,30,5,6,0,6,0,15,0
4242012,0.395833333,1,34,5,4,0,3,0,45,0
4242012,0.400694444,0,47,5,6,0,3,0,15,0
4242012,0.425694444,0,0,0,0,0,0,0,0,0
4242012,0.448611111,0,20,5,2,0,3,0,15,0
4242012,0.470138889,1,21,5,6,0,3,0,15,0
4242012,0.49375,1,45,5,2,0,3,0,45,0
4242012,0.495833333,0,21,5,4,0,3,0,15,0
4242012,0.586805556,1,26,5,2,0,3,0,15,0
4242012,0.609027778,0,17,5,6,0,3,0,15,0
4242012,0.614583333,1,40,5,6,0,3,0,30,0
4242012,0.615972222,1,26,5,1,0,3,0,15,0
4242012,0.654861111,0,59,5,6,0,6,0,15,0
4242012,0.669444444,0,25,5,1,0,6,0,15,0
4242012,0.672916667,0,19,5,6,0,3,0,15,0
4242012,0.68125,1,30,5,2,1,3,0,30,0
4242012,0.706944444,0,44,5,2,0,3,0,15,0
4242012,0.706944444,1,30,5,2,0,3,0,30,0
4242012,0.7375,1,20,5,6,0,3,0,15,0
4242012,0.759722222,1,31,5,6,0,3,0,15,0
4242012,0.765277778,1,40,5,2,0,3,0,15,0
4242012,0.772222222,1,42,5,6,0,3,0,15,0
4242012,0.777083333,1,44,5,2,0,3,0,15,0
4242012,0.79375,0,20,5,6,0,3,0,15,0
4242012,0.878472222,1,34,5,4,0,3,0,45,0
4242012,0.922222222,1,30,2,2,0,3,0,15,0
4242012,0.967361111,1,52,5,1,0,3,0,15,0
4252012,0.040972222,0,26,5,6,0,3,0,30,0
4252012,0.260416667,0,27,5,6,0,3,0,15,0
4252012,0.278472222,1,32,5,6,0,3,0,15,0
4252012,0.296527778,1,29,3,1,0,3,0,15,0
4252012,0.319444444,1,52,5,2,0,3,0,15,0
4252012,0.377777778,1,26,5,2,0,3,0,15,0
4252012,0.381944444,0,42,5,6,0,3,0,15,0
4252012,0.427083333,0,41,3,2,0,3,0,15,0
4252012,0.435416667,1,44,2,3,0,3,0,15,0
4252012,0.4375,1,19,5,2,0,3,0,15,0
4252012,0.444444444,1,58,5,1,0,3,0,15,0
4252012,0.449305556,0,39,5,2,0,3,0,30,0
4252012,0.449305556,0,41,5,6,0,3,0,15,0
4252012,0.456944444,1,28,2,6,0,3,0,15,0
4252012,0.477777778,1,41,5,2,0,3,0,30,0
4252012,0.483333333,1,21,5,1,0,3,0,15,0
4252012,0.486111111,1,24,5,2,0,3,0,30,0
4252012,0.495138889,0,25,5,4,0,3,0,15,0
4252012,0.503472222,0,42,5,6,0,3,0,15,0
4252012,0.5625,1,20,5,6,0,3,0,30,0
4252012,0.5625,1,55,5,6,0,3,0,15,0
4252012,0.572222222,1,24,2,2,0,3,0,15,0
4252012,0.584722222,1,22,3,4,0,3,0,30,0
4252012,0.5875,1,33,5,1,0,3,0,15,0
4252012,0.590277778,1,40,3,6,0,3,0,15,0
4252012,0.603472222,1,30,5,6,0,3,0,15,0
4252012,0.628472222,1,43,5,1,0,3,0,15,0
4252012,0.6625,1,40,5,1,0,3,0,15,0
4252012,0.70625,0,24,2,2,1,2,1,30,1
4252012,0.724305556,0,37,5,6,0,3,0,15,0
4252012,0.861111111,1,49,5,2,0,3,0,30,0
4252012,0.861111111,1,25,5,6,0,3,0,15,0
4252012,0.927083333,1,21,3,4,0,3,0,15,0
4262012,0.008333333,1,23,5,2,0,3,0,15,0
4262012,0.150694444,0,34,5,6,0,3,0,15,0
4262012,0.2875,1,22,2,1,0,3,0,15,0
4262012,0.290277778,0,38,5,6,0,3,0,15,0
4262012,0.291666667,1,35,5,6,0,3,0,15,0
4262012,0.306944444,1,18,5,6,0,3,0,15,0
4262012,0.361805556,1,56,5,2,0,3,0,15,0
4262012,0.383333333,0,0,0,0,0,0,0,0,0
4262012,0.424305556,0,39,5,6,0,6,0,15,0
4262012,0.448611111,1,20,3,6,0,3,0,15,0
4262012,0.455555556,1,42,5,3,0,3,0,15,0
4262012,0.461111111,1,20,5,6,0,3,0,15,0
4262012,0.520833333,0,23,5,6,0,3,0,15,0
4262012,0.554166667,1,28,5,6,0,6,0,15,0
4262012,0.731944444,1,20,5,1,0,6,0,15,0
4262012,0.760416667,1,20,5,1,0,6,0,15,0
4262012,0.786805556,0,23,5,6,0,3,0,15,0
4262012,0.888888889,1,47,3,2,0,3,0,15,0
4262012,0.947222222,0,21,5,2,0,3,0,15,0
4272012,0.045138889,1,35,5,2,0,3,0,15,0
4272012,0.053472222,0,29,2,1,0,6,0,15,0
4272012,0.096527778,1,31,5,6,0,6,0,15,0
4272012,0.286111111,0,24,5,6,0,3,0,15,0
4272012,0.289583333,1,23,2,6,0,3,0,15,0
4272012,0.388888889,1,24,5,2,0,3,0,15,0
4272012,0.552777778,0,43,3,6,0,6,0,15,0
4272012,0.671527778,0,24,5,2,0,3,0,15,0
4272012,0.870138889,1,37,3,3,0,3,0,15,0
4272012,0.961805556,1,28,2,6,1,4,0,15,1
4272012,0.964583333,0,29,5,6,0,3,0,15,0
4272012,0.982638889,1,18,5,6,0,3,0,15,0
4272012,0.985416667,1,26,2,2,0,3,0,15,0
4282012,0.034722222,1,36,3,6,0,6,0,15,0
4282012,0.047916667,1,23,5,4,0,4,0,15,0
4282012,0.051388889,1,30,2,1,0,3,0,15,0
4282012,0.082638889,1,42,5,3,0,3,0,15,0
4282012,0.107638889,0,28,5,6,0,3,0,15,0
4282012,0.128472222,1,27,2,6,0,3,0,15,0
4282012,0.145138889,1,26,5,6,0,3,0,15,0
4282012,0.1625,1,42,5,6,0,3,0,15,0
4282012,0.246527778,1,24,5,6,0,3,0,15,0
4282012,0.266666667,0,39,2,6,0,3,0,15,0
4282012,0.28125,1,69,5,6,0,3,0,15,0
4282012,0.314583333,1,19,5,2,0,3,0,15,0
4282012,0.320833333,0,26,5,1,0,6,0,15,0
4282012,0.338888889,1,44,5,6,0,3,0,15,0
4282012,0.352777778,0,0,0,0,0,0,0,0,0
4282012,0.365277778,1,34,5,1,0,3,0,15,0
4282012,0.367361111,0,22,5,2,0,3,0,15,0
4282012,0.370833333,1,43,2,6,0,6,0,15,0
4282012,0.372916667,1,46,5,1,0,3,0,15,0
4282012,0.375,1,31,5,6,0,6,0,15,0
4282012,0.404861111,1,26,5,2,0,6,0,15,0
4282012,0.422222222,1,34,5,6,0,3,0,15,0
4282012,0.422222222,1,44,5,4,0,3,0,15,0
4282012,0.422916667,1,37,5,6,0,3,0,15,0
4282012,0.475694444,1,56,5,1,0,3,0,15,0
4282012,0.549305556,1,26,5,2,0,3,0,15,0
4282012,0.5625,0,43,5,2,0,3,0,15,0
4282012,0.568055556,1,41,3,6,0,3,0,30,0
4282012,0.576388889,0,26,5,2,0,3,0,15,0
4282012,0.576388889,0,36,5,2,0,3,0,15,0
4282012,0.588194444,1,29,2,1,0,3,0,15,0
4282012,0.595138889,1,29,5,1,0,3,0,15,0
4282012,0.601388889,1,59,5,2,0,3,0,30,0
4282012,0.616666667,1,59,5,3,0,3,0,15,0
4282012,0.635416667,1,43,3,6,0,3,0,30,0
4282012,0.653472222,1,22,3,2,0,3,0,15,0
4282012,0.66875,1,26,5,6,0,3,0,15,0
4282012,0.711805556,1,26,5,4,0,3,0,15,0
4282012,0.834027778,0,20,5,6,0,3,0,15,0
4282012,0.860416667,1,28,5,2,0,3,0,30,0
4282012,0.983333333,1,22,5,1,0,3,0,15,0
4292012,0,0,25,5,6,0,3,0,15,0
4292012,0.005555556,0,0,0,0,0,0,0,0,0
4292012,0.021527778,1,20,5,1,0,3,0,15,0
4292012,0.036111111,0,21,1,6,0,3,0,15,0
4292012,0.068055556,0,41,5,2,0,3,0,15,0
4292012,0.095138889,1,59,3,6,1,3,0,15,0
4292012,0.097916667,0,23,5,2,0,6,0,15,0
4292012,0.145138889,1,20,2,6,0,3,0,30,0
4292012,0.284722222,0,28,5,6,0,3,0,15,0
4292012,0.292361111,1,22,2,6,0,3,0,15,0
4292012,0.295833333,1,20,3,2,0,4,0,15,0
4292012,0.297222222,1,33,4,6,0,3,0,15,0
4292012,0.35625,1,33,5,6,0,3,0,15,0
4292012,0.389583333,0,21,5,2,0,3,0,15,0
4292012,0.397916667,1,21,2,6,0,3,0,15,0
4292012,0.463888889,1,31,2,1,0,3,0,15,0
4292012,0.467361111,1,27,2,2,0,3,0,15,0
4292012,0.472222222,1,42,5,2,0,3,0,15,0
4292012,0.492361111,0,22,5,2,0,1,1,15,0
4292012,0.49375,1,19,5,6,0,3,0,30,0
4292012,0.535416667,1,25,5,4,0,3,0,30,0
4292012,0.544444444,0,59,5,6,0,3,0,15,0
4292012,0.548611111,1,26,5,2,0,3,0,15,0
4292012,0.552083333,1,45,5,4,0,3,0,15,0
4292012,0.552777778,1,24,5,6,0,3,0,15,0
4292012,0.576388889,1,30,2,6,0,3,0,30,0
4292012,0.585416667,1,22,5,2,0,6,0,15,0
4292012,0.5875,1,23,5,2,0,3,0,15,0
4292012,0.590277778,0,26,5,2,0,3,0,15,0
4292012,0.602777778,0,32,5,2,0,3,0,15,0
4292012,0.606944444,1,39,5,1,0,3,0,15,0
4292012,0.607638889,1,39,5,2,0,3,0,15,0
4292012,0.614583333,1,63,5,2,0,3,0,15,0
4292012,0.620138889,1,38,5,3,0,3,0,15,0
4292012,0.626388889,1,59,5,3,0,3,0,30,0
4292012,0.6375,1,57,5,3,0,3,0,15,0
4292012,0.650694444,0,54,5,2,0,3,0,15,0
4292012,0.689583333,0,30,5,2,0,3,0,15,0
4292012,0.694444444,1,27,5,6,0,3,0,15,0
4292012,0.701388889,1,40,5,2,0,6,0,15,0
4292012,0.702083333,0,22,5,6,0,3,0,15,0
4292012,0.71875,1,39,5,3,0,5,0,30,0
4292012,0.834027778,1,20,5,1,0,3,0,15,0
4292012,0.847222222,1,70,2,2,0,6,0,15,0
4292012,0.915277778,0,27,5,6,0,3,0,15,0
4292012,0.965972222,0,33,3,6,0,3,0,15,0
4292012,0.981944444,1,23,3,6,0,3,0,15,0
4302012,0.001388889,0,58,5,6,0,3,0,15,0
4302012,0.0375,1,22,5,2,0,3,0,15,0
4302012,0.04375,1,26,3,1,0,2,1,45,0
4302012,0.080555556,1,26,2,6,0,3,0,15,0
4302012,0.095833333,1,27,3,1,0,3,0,15,0
4302012,0.104861111,0,31,5,2,0,3,0,15,0
4302012,0.104861111,0,31,3,1,0,3,0,15,0
4302012,0.107638889,1,32,3,1,0,6,0,15,0
4302012,0.133333333,1,27,3,1,0,3,0,15,0
4302012,0.152083333,0,0,0,0,0,0,0,0,0
4302012,0.272222222,1,24,5,6,0,3,0,15,0
4302012,0.289583333,1,44,5,6,0,3,0,30,0
4302012,0.340277778,1,52,5,1,0,3,0,15,0
4302012,0.366666667,0,20,5,2,0,3,0,15,0
4302012,0.405555556,1,41,5,6,0,3,0,15,0
4302012,0.434722222,0,22,5,4,0,3,0,15,0
4302012,0.440277778,0,28,5,2,0,6,0,15,0
4302012,0.443055556,1,31,3,2,0,3,0,15,0
4302012,0.447222222,0,24,2,1,0,3,0,15,0
4302012,0.448611111,1,54,5,2,0,3,0,15,0
4302012,0.453472222,1,49,3,1,0,3,0,15,0
4302012,0.4625,1,37,2,2,0,3,0,15,0
4302012,0.466666667,1,24,5,6,0,3,0,15,0
4302012,0.490972222,1,30,5,2,0,3,0,15,0
4302012,0.491666667,1,36,5,2,0,3,0,15,0
4302012,0.514583333,1,43,5,2,0,6,0,15,0
4302012,0.571527778,0,27,3,1,0,3,0,15,0
4302012,0.588888889,1,31,5,6,0,3,0,15,0
4302012,0.589583333,0,38,5,6,0,3,0,30,0
4302012,0.598611111,1,18,5,1,0,3,0,15,0
4302012,0.623611111,1,20,5,2,0,3,0,15,0
4302012,0.628472222,0,22,5,3,0,5,0,45,0
4302012,0.634027778,1,43,5,6,0,3,0,15,0
4302012,0.635416667,1,29,5,2,1,3,0,45,0
4302012,0.651388889,1,27,5,2,0,3,0,15,0
4302012,0.656944444,0,69,5,6,0,3,0,15,0
4302012,0.672222222,1,38,5,2,0,3,0,15,0
4302012,0.675694444,1,32,5,2,0,3,0,15,0
4302012,0.684722222,1,39,5,1,0,3,0,15,0
4302012,0.774305556,0,30,5,6,0,3,0,15,0
4302012,0.848611111,0,22,5,6,0,3,0,15,0
4302012,0.988888889,1,43,5,6,0,3,0,15,0
512012,0.033333333,1,27,5,6,0,3,0,15,0
512012,0.078472222,0,0,0,0,0,0,0,0,0
512012,0.09375,1,23,5,2,0,3,0,15,0
512012,0.120138889,1,30,2,1,0,3,0,15,0
512012,0.29375,1,26,5,6,0,3,0,15,0
512012,0.295138889,1,37,5,6,0,3,0,15,0
512012,0.574305556,1,28,5,2,0,3,0,15,0
512012,0.577083333,1,35,3,2,0,3,0,15,0
512012,0.586111111,1,29,5,1,0,3,0,15,0
512012,0.607638889,0,20,5,4,1,3,0,30,0
512012,0.613888889,1,35,5,6,0,3,0,15,0
512012,0.657638889,1,22,5,6,0,3,0,15,0
512012,0.676388889,1,26,2,4,0,3,0,15,0
512012,0.678472222,1,29,5,2,0,6,0,15,0
512012,0.679166667,1,23,5,2,0,3,0,15,0
512012,0.688888889,1,23,3,2,0,3,0,15,0
512012,0.693055556,1,24,5,1,0,3,0,30,0
512012,0.69375,1,56,5,6,0,3,0,15,0
512012,0.7,1,50,5,6,0,3,0,15,0
512012,0.701388889,0,70,5,6,0,6,0,15,0
512012,0.702777778,1,32,5,4,0,3,0,15,0
512012,0.824305556,1,56,5,2,0,3,0,15,0
512012,0.909027778,1,28,3,2,0,3,0,15,0
512012,0.916666667,0,46,5,3,1,1,1,45,0
512012,0.977083333,1,23,5,1,0,6,0,15,0
512012,0.98125,1,34,5,1,0,3,0,15,0
512012,0.984027778,0,20,5,1,0,3,0,15,0
512012,0.985416667,0,61,5,2,0,3,0,15,0
522012,0.004861111,1,38,5,6,0,3,0,15,0
522012,0.004861111,0,0,0,0,0,0,0,0,0
522012,0.00625,1,24,5,6,0,3,0,15,0
522012,0.010416667,0,21,5,2,0,3,0,15,0
522012,0.010416667,0,0,0,0,0,0,0,0,0
522012,0.013888889,1,19,3,2,0,3,0,15,0
522012,0.088194444,1,53,5,2,0,3,0,15,0
522012,0.233333333,0,0,0,0,0,0,0,0,0
522012,0.285416667,1,27,3,6,0,3,0,15,0
522012,0.315972222,1,25,5,6,0,3,0,15,0
522012,0.404166667,1,36,2,6,0,3,0,15,0
522012,0.409722222,0,21,5,6,0,3,0,15,0
522012,0.436805556,1,34,3,2,0,3,0,15,0
522012,0.548611111,1,19,2,1,0,3,0,30,0
522012,0.604166667,1,58,5,1,0,3,0,30,0
522012,0.938888889,1,49,5,6,0,3,0,15,0
522012,0.969444444,1,35,3,1,0,3,0,30,0
522012,0.993055556,1,19,5,1,0,3,0,15,0
532012,0.00625,1,23,5,2,0,3,0,15,0
532012,0.05625,1,28,3,6,0,3,0,30,0
532012,0.313888889,1,44,3,2,0,3,0,15,0
532012,0.320138889,0,23,5,6,0,3,0,15,0
532012,0.36875,1,38,5,2,0,3,0,15,0
532012,0.390277778,1,55,5,6,0,3,0,15,0
532012,0.394444444,0,36,5,6,0,3,0,30,0
532012,0.433333333,1,54,5,3,0,3,0,15,0
532012,0.446527778,0,54,5,6,0,3,0,15,0
532012,0.447916667,1,38,3,2,0,3,0,15,0
532012,0.548611111,0,39,5,2,1,2,1,30,0
532012,0.566666667,1,54,2,2,0,6,0,15,0
532012,0.588888889,1,30,5,3,0,3,0,15,0
532012,0.670833333,0,20,5,6,0,3,0,15,0
532012,0.715972222,1,21,5,2,0,3,0,15,0
532012,0.79375,1,60,5,2,0,3,0,15,0
532012,0.846527778,1,26,5,1,0,3,0,15,0
532012,0.848611111,0,21,5,6,0,3,0,15,0
532012,0.863194444,1,20,3,1,0,3,0,30,0
532012,0.868055556,1,29,2,1,0,3,0,15,0
532012,0.882638889,0,40,3,1,0,4,0,15,0
532012,0.944444444,1,20,5,6,0,3,0,15,0
542012,0.022222222,1,31,3,2,0,3,0,15,0
542012,0.047916667,1,53,2,6,0,3,0,15,0
542012,0.056944444,1,50,5,6,0,6,0,15,0
542012,0.061111111,1,45,3,1,0,4,0,15,0
542012,0.063194444,1,49,2,1,1,4,0,15,0
542012,0.1,1,44,2,6,0,3,0,15,0
542012,0.115277778,0,34,5,6,0,3,0,30,0
542012,0.286805556,1,58,5,6,0,6,0,15,0
542012,0.300694444,1,23,5,6,0,3,0,15,0
542012,0.313888889,0,35,2,6,0,3,0,15,0
542012,0.332638889,0,47,2,2,0,6,0,15,0
542012,0.340972222,0,33,5,6,0,3,0,15,0
542012,0.36875,1,22,2,1,0,3,0,15,0
542012,0.383333333,1,61,2,6,0,3,0,30,0
542012,0.394444444,1,52,5,3,0,3,0,30,0
542012,0.402777778,1,66,5,2,0,6,0,15,0
542012,0.430555556,1,35,5,2,0,3,0,15,0
542012,0.430555556,1,34,5,2,0,3,0,15,0
542012,0.431944444,0,19,5,6,0,6,0,15,0
542012,0.436111111,1,42,5,2,0,3,0,15,0
542012,0.446527778,1,19,5,6,0,3,0,15,0
542012,0.447916667,1,31,5,6,0,3,0,30,0
542012,0.447916667,0,20,5,2,0,3,0,15,0
542012,0.465972222,1,23,5,6,0,3,0,30,0
542012,0.492361111,1,52,5,2,0,3,0,30,0
542012,0.545833333,1,48,5,6,0,3,0,15,0
542012,0.568055556,1,45,5,3,0,3,0,15,0
542012,0.573611111,1,23,5,6,0,3,0,15,0
542012,0.577777778,1,22,5,4,0,1,1,15,0
542012,0.594444444,1,21,2,1,0,3,0,15,0
542012,0.595833333,1,23,3,2,0,3,0,15,0
542012,0.609722222,1,54,5,2,0,3,0,15,0
542012,0.610416667,1,35,5,3,0,3,0,15,0
542012,0.638194444,0,26,5,2,0,3,0,15,0
542012,0.640972222,0,24,5,6,0,3,0,15,0
542012,0.642361111,0,27,5,6,0,3,0,15,0
542012,0.651388889,1,24,3,2,0,1,1,15,0
542012,0.66875,0,23,5,2,0,3,0,15,0
542012,0.688888889,1,24,5,1,0,3,0,15,0
542012,0.7,1,36,2,1,0,3,0,15,0
542012,0.763194444,1,40,5,3,0,3,0,15,0
542012,0.828472222,1,26,5,2,0,3,0,15,0
542012,0.844444444,0,25,2,2,0,3,0,15,0
542012,0.861805556,0,30,3,1,1,3,0,15,0
542012,0.863888889,0,23,5,6,0,6,0,15,0
542012,0.865972222,1,18,3,1,1,3,0,45,0
542012,0.90625,1,23,3,2,1,3,0,45,1
542012,0.913194444,1,42,3,1,0,3,0,15,0
542012,0.929166667,1,49,3,1,0,1,1,15,0
542012,0.989583333,1,20,5,1,0,3,0,45,0
552012,0.031944444,1,35,3,1,0,3,0,15,0
552012,0.077083333,1,30,3,6,0,6,0,15,0
552012,0.122916667,0,27,5,6,0,3,0,15,0
552012,0.297916667,0,28,5,6,0,3,0,30,0
552012,0.302777778,1,55,5,1,0,3,0,15,0
552012,0.356944444,1,27,5,1,0,4,0,15,0
552012,0.366666667,1,34,5,6,0,6,0,15,0
552012,0.405555556,1,73,3,2,0,3,0,15,0
552012,0.414583333,1,26,2,4,0,3,0,15,0
552012,0.440277778,1,65,5,6,0,3,0,15,0
552012,0.447916667,0,61,5,1,0,3,0,15,0
552012,0.465972222,0,24,5,6,0,3,0,15,0
552012,0.489583333,1,44,5,6,0,3,0,15,0
552012,0.497222222,1,49,5,6,0,3,0,15,0
552012,0.503472222,1,54,5,6,0,3,0,15,0
552012,0.516666667,0,56,5,1,0,3,0,15,0
552012,0.51875,0,33,5,6,0,3,0,15,0
552012,0.519444444,1,45,1,6,0,3,0,30,0
552012,0.526388889,0,25,5,1,0,3,0,15,0
552012,0.586805556,0,28,5,6,0,3,0,15,0
552012,0.597916667,1,41,5,3,0,3,0,30,0
552012,0.604861111,1,19,5,3,0,3,0,15,0
552012,0.607638889,0,54,5,1,0,3,0,15,0
552012,0.610416667,1,50,5,1,0,3,0,15,0
552012,0.611111111,1,28,5,3,0,3,0,30,0
552012,0.611805556,1,32,5,2,0,3,0,30,0
552012,0.622916667,1,24,5,3,0,3,0,30,0
552012,0.625694444,1,23,5,1,0,3,0,15,0
552012,0.629166667,0,49,5,2,0,3,0,15,0
552012,0.635416667,1,35,2,6,0,3,0,15,0
552012,0.636805556,1,27,5,6,0,3,0,15,0
552012,0.64375,1,23,3,1,0,3,0,30,0
552012,0.644444444,1,28,5,2,0,3,0,15,0
552012,0.661111111,0,0,0,0,0,0,0,0,0
552012,0.704861111,1,27,5,2,0,3,0,15,0
552012,0.729861111,1,20,5,6,0,3,0,30,0
552012,0.822916667,1,63,5,6,0,3,0,15,0
552012,0.836805556,1,38,5,2,0,3,0,15,0
552012,0.878472222,0,0,0,0,0,0,0,0,0
552012,0.972222222,0,22,5,6,0,3,0,15,0
562012,0.010416667,1,49,2,6,0,3,0,15,0
562012,0.045138889,0,31,5,6,0,3,0,15,0
562012,0.05625,1,36,2,6,0,3,0,15,0
562012,0.058333333,1,25,5,6,0,3,0,15,0
562012,0.272916667,1,41,5,2,0,3,0,15,0
562012,0.294444444,1,23,5,6,0,3,0,15,0
562012,0.320138889,0,57,2,1,0,4,0,15,0
562012,0.363194444,0,32,5,6,0,3,0,15,0
562012,0.397916667,1,44,3,1,0,3,0,45,0
562012,0.450694444,1,18,3,1,0,3,0,15,0
562012,0.499305556,0,47,5,6,0,3,0,15,0
562012,0.525694444,0,42,5,1,0,3,0,15,0
562012,0.569444444,1,43,1,2,0,3,0,15,0
562012,0.626388889,1,32,5,2,0,3,0,15,0
562012,0.645833333,1,38,5,2,0,3,0,15,0
562012,0.682638889,1,24,2,2,0,3,0,45,0
562012,0.688194444,0,21,5,2,0,3,0,15,0
562012,0.693055556,1,28,3,1,0,3,0,15,0
562012,0.696527778,0,41,5,1,0,3,0,15,0
562012,0.810416667,1,44,5,1,0,3,0,15,0
562012,0.907638889,1,38,5,2,0,3,0,15,0
562012,0.913888889,0,34,5,6,0,3,0,15,0
562012,0.921527778,1,26,5,6,0,3,0,15,0
562012,0.975694444,0,23,5,1,0,3,0,15,0
572012,0.00625,1,21,3,2,0,3,0,15,0
572012,0.022916667,0,35,2,2,0,6,0,15,0
572012,0.022916667,0,28,5,6,0,3,0,30,0
572012,0.043055556,1,22,2,6,0,3,0,15,0
572012,0.055555556,0,21,5,6,0,3,0,15,0
572012,0.073611111,1,41,5,1,0,3,0,15,0
572012,0.084027778,1,24,5,1,0,3,0,15,0
572012,0.297222222,1,24,5,6,0,3,0,15,0
572012,0.377083333,0,26,5,6,0,3,0,15,0
572012,0.413888889,0,25,5,1,0,6,0,15,0
572012,0.428472222,0,24,3,2,0,3,0,30,0
572012,0.445833333,0,29,5,6,0,3,0,15,0
572012,0.452777778,1,31,5,1,0,3,0,15,0
572012,0.467361111,1,22,5,3,0,3,0,30,0
572012,0.500694444,0,39,5,2,0,3,0,15,0
572012,0.515972222,1,19,3,4,0,3,0,15,0
572012,0.542361111,1,22,5,6,0,3,0,30,0
572012,0.560416667,0,26,5,2,0,3,0,15,0
572012,0.604861111,1,36,5,2,0,3,0,15,0
572012,0.616666667,1,22,5,6,0,3,0,15,0
572012,0.63125,0,31,5,4,0,3,0,15,0
572012,0.631944444,1,29,2,2,0,3,0,30,0
572012,0.636805556,1,53,3,2,0,3,0,30,0
572012,0.677083333,1,24,5,1,0,3,0,15,0
572012,0.740277778,0,22,5,6,0,3,0,15,0
572012,0.75,1,20,5,6,0,3,0,15,0
572012,0.771527778,0,0,0,0,0,0,0,0,0
572012,0.777777778,0,0,0,0,0,0,0,0,0
572012,0.855555556,0,30,5,6,0,3,0,15,0
572012,0.867361111,1,44,5,1,0,3,0,15,0
572012,0.870833333,1,64,5,6,0,3,0,15,0
572012,0.870833333,1,29,2,3,1,3,0,15,0
572012,0.926388889,1,20,2,6,0,3,0,15,0
572012,0.927777778,1,48,2,2,0,3,0,15,0
572012,0.984027778,0,20,3,1,0,3,0,15,0
582012,0.003472222,0,35,5,2,0,3,0,15,0
582012,0.021527778,0,22,3,6,0,3,0,15,0
582012,0.028472222,0,0,0,0,0,0,0,0,0
582012,0.374305556,1,26,5,2,0,3,0,15,0
582012,0.374305556,0,32,5,1,0,6,0,15,0
582012,0.3875,1,31,5,1,0,3,0,15,0
582012,0.413194444,1,54,5,6,0,3,0,15,0
582012,0.513888889,1,23,3,1,0,3,0,15,0
582012,0.519444444,1,24,5,6,0,3,0,15,0
